4.029400000E+2	1.789400000E+2	5.273900000E+2	7.813200000E+3	6.949500000E+2	7.160500000E+3
4.030300000E+2	4.336800000E+2	5.275000000E+2	7.685400000E+3	6.951200000E+2	7.101100000E+3
4.031100000E+2	1.811200000E+2	5.276100000E+2	7.955100000E+3	6.952900000E+2	7.129600000E+3
4.031900000E+2	1.876500000E+2	5.277300000E+2	7.945700000E+3	6.954700000E+2	7.025100000E+3
4.032700000E+2	2.137800000E+2	5.278400000E+2	8.021400000E+3	6.956400000E+2	7.075000000E+3
4.033500000E+2	2.159600000E+2	5.279500000E+2	7.808500000E+3	6.958100000E+2	7.132000000E+3
4.034400000E+2	2.616800000E+2	5.280600000E+2	8.016600000E+3	6.959800000E+2	7.409800000E+3
4.035200000E+2	2.986900000E+2	5.281800000E+2	7.917300000E+3	6.961600000E+2	7.122500000E+3
4.036000000E+2	2.703900000E+2	5.282900000E+2	7.919600000E+3	6.963300000E+2	7.172300000E+3
4.036800000E+2	1.854700000E+2	5.284000000E+2	8.016600000E+3	6.965000000E+2	6.982400000E+3
4.037600000E+2	1.680600000E+2	5.285100000E+2	7.635700000E+3	6.966700000E+2	7.236500000E+3
4.038500000E+2	1.549900000E+2	5.286300000E+2	7.957500000E+3	6.968400000E+2	7.143900000E+3
4.039300000E+2	1.702300000E+2	5.287400000E+2	7.697300000E+3	6.970200000E+2	7.181800000E+3
4.040100000E+2	2.028900000E+2	5.288500000E+2	8.054500000E+3	6.971900000E+2	7.374200000E+3
4.040900000E+2	2.116000000E+2	5.289600000E+2	7.926800000E+3	6.973600000E+2	7.084500000E+3
4.041700000E+2	2.791000000E+2	5.290800000E+2	8.156200000E+3	6.975300000E+2	7.260200000E+3
4.042500000E+2	2.660300000E+2	5.291900000E+2	7.985900000E+3	6.977000000E+2	7.189000000E+3
4.043300000E+2	2.464400000E+2	5.293000000E+2	7.940900000E+3	6.978800000E+2	7.198500000E+3
4.044200000E+2	2.181300000E+2	5.294100000E+2	7.806100000E+3	6.980500000E+2	7.336200000E+3
4.045000000E+2	2.355500000E+2	5.295200000E+2	7.988300000E+3	6.982200000E+2	6.925400000E+3
4.045800000E+2	2.486100000E+2	5.296400000E+2	8.014300000E+3	6.983900000E+2	6.982400000E+3
4.046600000E+2	2.377300000E+2	5.297500000E+2	8.125500000E+3	6.985600000E+2	7.141500000E+3
4.047400000E+2	3.052200000E+2	5.298600000E+2	8.253200000E+3	6.987400000E+2	7.034600000E+3
4.048300000E+2	2.050700000E+2	5.299700000E+2	8.066300000E+3	6.989100000E+2	7.170000000E+3
4.049100000E+2	1.680600000E+2	5.300800000E+2	7.938600000E+3	6.990800000E+2	7.141500000E+3
4.049900000E+2	2.595000000E+2	5.302000000E+2	7.853400000E+3	6.992500000E+2	7.229300000E+3
4.050700000E+2	1.724100000E+2	5.303100000E+2	8.127900000E+3	6.994200000E+2	7.317200000E+3
4.051500000E+2	2.899800000E+2	5.304200000E+2	7.886500000E+3	6.995900000E+2	6.987100000E+3
4.052300000E+2	2.377300000E+2	5.305300000E+2	8.262700000E+3	6.997700000E+2	7.110600000E+3
4.053200000E+2	2.137800000E+2	5.306400000E+2	8.203600000E+3	6.999400000E+2	7.048900000E+3
4.054000000E+2	1.658800000E+2	5.307600000E+2	8.267400000E+3	7.001100000E+2	7.155700000E+3
4.054800000E+2	2.507900000E+2	5.308700000E+2	8.099500000E+3	7.002800000E+2	6.951500000E+3
4.055600000E+2	3.269900000E+2	5.309800000E+2	8.196500000E+3	7.004500000E+2	7.820600000E+3
4.056400000E+2	2.464400000E+2	5.310900000E+2	8.120800000E+3	7.006200000E+2	7.246000000E+3
4.057200000E+2	2.137800000E+2	5.312000000E+2	8.224800000E+3	7.007900000E+2	7.103500000E+3
4.058000000E+2	2.224900000E+2	5.313100000E+2	8.019000000E+3	7.009700000E+2	7.198500000E+3
4.058900000E+2	2.921600000E+2	5.314200000E+2	8.016600000E+3	7.011400000E+2	7.238800000E+3
4.059700000E+2	2.507900000E+2	5.315400000E+2	8.281600000E+3	7.013100000E+2	7.170000000E+3
4.060500000E+2	2.072500000E+2	5.316500000E+2	7.978800000E+3	7.014800000E+2	7.238800000E+3
4.061300000E+2	2.028900000E+2	5.317600000E+2	8.090000000E+3	7.016500000E+2	7.113000000E+3
4.062100000E+2	2.399000000E+2	5.318700000E+2	8.191700000E+3	7.018200000E+2	7.186600000E+3
4.062900000E+2	2.203100000E+2	5.319800000E+2	8.064000000E+3	7.019900000E+2	7.291100000E+3
4.063700000E+2	2.007100000E+2	5.320900000E+2	8.345500000E+3	7.021600000E+2	7.186600000E+3
4.064500000E+2	2.072500000E+2	5.322100000E+2	8.198800000E+3	7.023400000E+2	7.466800000E+3
4.065400000E+2	2.638500000E+2	5.323200000E+2	8.355000000E+3	7.025100000E+2	7.165200000E+3
4.066200000E+2	2.094200000E+2	5.324300000E+2	8.357300000E+3	7.026800000E+2	7.390800000E+3
4.067000000E+2	3.139300000E+2	5.325400000E+2	8.248500000E+3	7.028500000E+2	7.229300000E+3
4.067800000E+2	1.876500000E+2	5.326500000E+2	8.281600000E+3	7.030200000E+2	7.179500000E+3
4.068600000E+2	2.551500000E+2	5.327600000E+2	8.362100000E+3	7.031900000E+2	7.227000000E+3
4.069400000E+2	2.333700000E+2	5.328800000E+2	7.914900000E+3	7.033600000E+2	7.162800000E+3
4.070200000E+2	2.333700000E+2	5.329900000E+2	8.052100000E+3	7.035300000E+2	7.098700000E+3
4.071000000E+2	1.876500000E+2	5.331000000E+2	8.153900000E+3	7.037000000E+2	7.307700000E+3
4.071800000E+2	3.792500000E+2	5.332100000E+2	8.430700000E+3	7.038700000E+2	7.048900000E+3
4.072700000E+2	2.791000000E+2	5.333200000E+2	8.097100000E+3	7.040400000E+2	7.238800000E+3
4.073500000E+2	4.010200000E+2	5.334300000E+2	8.191700000E+3	7.042200000E+2	7.236500000E+3
4.074300000E+2	2.181300000E+2	5.335400000E+2	8.146800000E+3	7.043900000E+2	7.257800000E+3
4.075100000E+2	3.770700000E+2	5.336500000E+2	8.369200000E+3	7.045600000E+2	7.186600000E+3
4.075900000E+2	1.441100000E+2	5.337700000E+2	8.305300000E+3	7.047300000E+2	7.143900000E+3
4.076700000E+2	2.159600000E+2	5.338800000E+2	8.485100000E+3	7.049000000E+2	7.103500000E+3
4.077500000E+2	2.660300000E+2	5.339900000E+2	8.369200000E+3	7.050700000E+2	7.378900000E+3
4.078300000E+2	4.119100000E+2	5.341000000E+2	8.430700000E+3	7.052400000E+2	7.238800000E+3
4.079100000E+2	2.072500000E+2	5.342100000E+2	8.331300000E+3	7.054100000E+2	7.250700000E+3
4.079900000E+2	2.812700000E+2	5.343200000E+2	8.355000000E+3	7.055800000E+2	7.265000000E+3
4.080800000E+2	2.703900000E+2	5.344300000E+2	8.205900000E+3	7.057500000E+2	7.535600000E+3
4.081600000E+2	1.528200000E+2	5.345400000E+2	8.641200000E+3	7.059200000E+2	7.056000000E+3
4.082400000E+2	2.399000000E+2	5.346500000E+2	8.470900000E+3	7.060900000E+2	7.255500000E+3
4.083200000E+2	3.422400000E+2	5.347600000E+2	8.501700000E+3	7.062600000E+2	7.224600000E+3
4.084000000E+2	2.094200000E+2	5.348700000E+2	8.383400000E+3	7.064300000E+2	7.340900000E+3
4.084800000E+2	2.028900000E+2	5.349800000E+2	8.343100000E+3	7.066000000E+2	7.331400000E+3
4.085600000E+2	2.638500000E+2	5.351000000E+2	8.712200000E+3	7.067700000E+2	7.262600000E+3
4.086400000E+2	2.595000000E+2	5.352100000E+2	8.295800000E+3	7.069400000E+2	7.274400000E+3
4.087200000E+2	2.616800000E+2	5.353200000E+2	8.395200000E+3	7.071100000E+2	7.457300000E+3
4.088000000E+2	3.422400000E+2	5.354300000E+2	8.366800000E+3	7.072800000E+2	7.179500000E+3
4.088800000E+2	3.553000000E+2	5.355400000E+2	8.584500000E+3	7.074500000E+2	7.333800000E+3
4.089600000E+2	3.879600000E+2	5.356500000E+2	8.395200000E+3	7.076200000E+2	7.231700000E+3
4.090500000E+2	2.747400000E+2	5.357600000E+2	8.565500000E+3	7.077900000E+2	7.134400000E+3
4.091300000E+2	2.464400000E+2	5.358700000E+2	8.615200000E+3	7.079600000E+2	7.338500000E+3
4.092100000E+2	3.531200000E+2	5.359800000E+2	8.527700000E+3	7.081300000E+2	7.345700000E+3
4.092900000E+2	3.030400000E+2	5.360900000E+2	8.525300000E+3	7.083000000E+2	7.203200000E+3
4.093700000E+2	3.269900000E+2	5.362000000E+2	8.726400000E+3	7.084700000E+2	7.302900000E+3
4.094500000E+2	2.834500000E+2	5.363100000E+2	8.336000000E+3	7.086400000E+2	7.326700000E+3
4.095300000E+2	2.224900000E+2	5.364200000E+2	8.373900000E+3	7.088100000E+2	7.300600000E+3
4.096100000E+2	3.074000000E+2	5.365300000E+2	8.496900000E+3	7.089800000E+2	7.329100000E+3
4.096900000E+2	2.878000000E+2	5.366500000E+2	8.411700000E+3	7.091500000E+2	7.212700000E+3
4.097700000E+2	2.986900000E+2	5.367600000E+2	8.475600000E+3	7.093200000E+2	7.324300000E+3
4.098500000E+2	1.767600000E+2	5.368700000E+2	8.305300000E+3	7.094900000E+2	7.253100000E+3
4.099300000E+2	2.812700000E+2	5.369800000E+2	8.773700000E+3	7.096600000E+2	7.262600000E+3
4.100100000E+2	2.682100000E+2	5.370900000E+2	8.525300000E+3	7.098300000E+2	7.433500000E+3
4.100900000E+2	2.725600000E+2	5.372000000E+2	8.518200000E+3	7.100000000E+2	7.352800000E+3
4.101700000E+2	2.986900000E+2	5.373100000E+2	8.355000000E+3	7.101700000E+2	7.212700000E+3
4.102500000E+2	3.792500000E+2	5.374200000E+2	8.629400000E+3	7.103400000E+2	7.416900000E+3
4.103300000E+2	2.399000000E+2	5.375300000E+2	8.518200000E+3	7.105100000E+2	7.302900000E+3
4.104100000E+2	3.095800000E+2	5.376400000E+2	8.546600000E+3	7.106800000E+2	7.393200000E+3
4.104900000E+2	1.876500000E+2	5.377500000E+2	8.397600000E+3	7.108500000E+2	7.139100000E+3
4.105700000E+2	2.355500000E+2	5.378600000E+2	8.620000000E+3	7.110200000E+2	7.416900000E+3
4.106500000E+2	2.203100000E+2	5.379700000E+2	8.364400000E+3	7.111900000E+2	7.374200000E+3
4.107300000E+2	2.007100000E+2	5.380800000E+2	8.402300000E+3	7.113600000E+2	7.547500000E+3
4.108200000E+2	3.095800000E+2	5.381900000E+2	8.686200000E+3	7.115300000E+2	7.507100000E+3
4.108900000E+2	1.854700000E+2	5.383000000E+2	8.459100000E+3	7.117000000E+2	7.317200000E+3
4.109800000E+2	2.007100000E+2	5.384100000E+2	8.676700000E+3	7.118700000E+2	7.122500000E+3
4.110600000E+2	2.355500000E+2	5.385200000E+2	8.428300000E+3	7.120400000E+2	7.307700000E+3
4.111400000E+2	3.095800000E+2	5.386300000E+2	8.608100000E+3	7.122100000E+2	7.526100000E+3
4.112200000E+2	2.703900000E+2	5.387400000E+2	8.712200000E+3	7.123800000E+2	7.621100000E+3
4.113000000E+2	2.834500000E+2	5.388500000E+2	8.667300000E+3	7.125500000E+2	7.305300000E+3
4.113800000E+2	2.965100000E+2	5.389600000E+2	8.511100000E+3	7.127100000E+2	7.374200000E+3
4.114600000E+2	2.507900000E+2	5.390700000E+2	8.667300000E+3	7.128800000E+2	7.419300000E+3
4.115400000E+2	3.313500000E+2	5.391800000E+2	8.896800000E+3	7.130500000E+2	7.302900000E+3
4.116200000E+2	2.965100000E+2	5.392900000E+2	8.887300000E+3	7.132200000E+2	7.409800000E+3
4.117000000E+2	2.965100000E+2	5.394000000E+2	8.612800000E+3	7.133900000E+2	7.355200000E+3
4.117800000E+2	2.682100000E+2	5.395100000E+2	8.596300000E+3	7.135600000E+2	7.196100000E+3
4.118600000E+2	4.968200000E+2	5.396200000E+2	8.631800000E+3	7.137300000E+2	7.564100000E+3
