Data from JAZrouge_14-20-14-165.txt Node
Date: Fri Jan 11 14:20:14 CET 2019
User: Mistral4
Spectrometer: JAZA2312
Trigger mode: 0
Integration Time (sec): 1.000000E0
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
686.118	-107.74
686.292	-107.74
686.466	-107.74
686.64	-129.11
686.814	-95.87
686.988	44.22
687.161	-3.26
687.335	25.23
687.509	15.73
687.682	8.61
687.856	79.84
688.03	-10.39
688.203	51.35
688.377	70.34
688.55	25.23
688.724	-41.26
688.897	-10.39
689.071	77.47
689.244	20.48
689.418	44.22
689.591	-0.89
689.764	-17.51
689.938	29.98
690.111	-8.01
690.284	1967.53
690.457	6961.02
690.631	7184.22
690.804	6930.15
690.977	7053.62
691.15	6996.63
691.323	7077.36
691.496	7015.63
691.669	7058.37
691.842	7264.95
692.015	7065.49
692.188	6987.14
692.361	7067.87
692.533	6944.39
692.706	7091.61
692.879	7022.75
693.052	7260.2
693.225	7079.74
693.397	7207.96
693.57	7063.12
693.743	7086.86
693.915	6989.51
694.088	6885.03
694.26	7046.5
694.433	6899.28
694.605	7245.95
694.778	7108.23
694.95	7160.47
695.122	7101.11
695.295	7129.6
695.467	7025.13
695.639	7074.99
695.812	7131.98
695.984	7409.79
696.156	7122.48
696.328	7172.34
696.5	6982.39
696.673	7236.45
696.845	7143.85
697.017	7181.84
697.189	7374.17
697.361	7084.49
697.533	7260.2
697.705	7188.96
697.877	7198.46
698.048	7336.18
698.22	6925.4
698.392	6982.39
698.564	7141.47
698.736	7034.62
698.907	7169.97
699.079	7141.47
699.251	7229.33
699.422	7317.18
699.594	6987.14
699.765	7110.61
699.937	7048.87
700.108	7155.72
700.28	6951.52
700.451	7820.57
700.623	7245.95
700.794	7103.48
700.966	7198.46
701.137	7238.83
701.308	7169.97
701.479	7238.83
701.651	7112.98
701.822	7186.59
701.993	7291.07
702.164	7186.59
702.335	7466.78
702.506	7165.22
702.677	7390.79
702.848	7229.33
703.019	7179.47
703.19	7226.96
703.361	7162.84
703.532	7098.73
703.703	7307.69
703.874	7048.87
704.045	7238.83
704.215	7236.45
704.386	7257.82
704.557	7186.59
704.728	7143.85
704.898	7103.48
705.069	7378.92
705.239	7238.83
705.41	7250.7
705.58	7264.95
705.751	7535.63
705.921	7055.99
706.092	7255.45
706.262	7224.58
706.433	7340.93
706.603	7331.43
706.773	7262.57
706.944	7274.44
707.114	7457.28
707.284	7179.47
707.454	7333.81
707.624	7231.7
707.795	7134.35
707.965	7338.55
708.135	7345.68
708.305	7203.21
708.475	7302.94
708.645	7326.68
708.815	7300.56
708.985	7329.06
709.154	7212.71
709.324	7324.31
709.494	7253.07
709.664	7262.57
709.834	7433.53
710.003	7352.8
710.173	7212.71
710.343	7416.91
710.512	7302.94
710.682	7393.17
710.852	7139.1
711.021	7416.91
711.191	7374.17
711.36	7547.51
711.53	7507.14
711.699	7317.18
711.868	7122.48
712.038	7307.69
712.207	7526.14
712.376	7621.12
712.546	7305.31
712.715	7374.17
712.884	7419.29
713.053	7302.94
713.222	7409.79
713.392	7355.18
713.561	7196.09
713.73	7564.13
713.899	7248.33
714.068	7333.81
714.237	7670.98
714.406	7338.55
714.575	7317.18
714.743	7378.92
714.912	7507.14
715.081	7481.02
715.25	7402.67
715.419	7495.27
715.587	7378.92
715.756	7276.82
715.925	7628.24
716.093	7416.91
716.262	7583.12
716.43	7298.19
716.599	7364.67
716.767	7298.19
716.936	7367.05
717.104	7319.56
717.273	7557
717.441	7414.54
717.61	7566.5
717.778	7452.53
717.946	7542.76
718.114	7485.77
718.283	7464.4
718.451	7421.66
718.619	7402.67
718.787	7359.92
718.955	7257.82
719.123	7352.8
719.291	7414.54
719.459	7350.43
719.627	7136.73
719.795	7369.42
719.963	7397.92
720.131	7388.42
720.299	7312.44
720.467	7571.25
720.634	7561.75
720.802	7526.14
720.97	7435.91
721.138	7333.81
721.305	7450.15
721.473	7286.32
721.641	7416.91
721.808	7314.81
721.976	7250.7
722.143	7595
722.311	7288.69
722.478	7160.47
722.646	7281.57
722.813	7459.65
722.98	7528.51
723.148	7359.92
723.315	7293.44
723.482	7217.46
723.649	7298.19
723.817	7226.96
723.984	7283.94
724.151	7236.45
724.318	7362.3
724.485	7587.87
724.652	7371.8
724.819	7364.67
724.986	7435.91
725.153	7393.17
725.32	7526.14
725.487	8058.02
725.654	7319.56
725.821	7547.51
725.988	7369.42
726.154	7405.04
726.321	8117.38
726.488	7288.69
726.654	7179.47
726.821	7312.44
726.988	7376.55
727.154	7421.66
727.321	7283.94
727.487	7298.19
727.654	7345.68
727.82	7566.5
727.987	7383.67
728.153	7428.78
728.32	7300.56
728.486	7428.78
728.652	7381.29
728.818	7459.65
728.985	7378.92
729.151	7554.63
729.317	7716.09
729.483	7497.64
729.649	7509.52
729.815	7238.83
729.982	7464.4
730.148	7469.15
730.314	7784.95
730.48	7502.39
730.645	7457.28
730.811	7414.54
730.977	7509.52
731.143	7414.54
731.309	7630.61
731.475	7630.61
731.64	7535.63
731.806	7685.23
731.972	7519.01
732.137	7348.05
732.303	7471.52
732.469	7402.67
732.634	7519.01
732.8	7457.28
732.965	7445.41
733.131	7476.27
733.296	7576
733.462	7388.42
733.627	7281.57
733.792	7333.81
733.958	7393.17
734.123	7348.05
734.288	7367.05
734.453	7516.64
734.619	7248.33
734.784	7509.52
734.949	7576
735.114	7500.02
735.279	7554.63
735.444	7497.64
735.609	7495.27
735.774	7367.05
735.939	7540.38
736.104	7298.19
736.269	7412.16
736.434	7578.37
736.598	7488.15
736.763	7616.37
736.928	7618.74
737.093	7478.65
737.257	7649.61
737.422	7281.57
737.587	7502.39
737.751	7288.69
737.916	7552.26
738.08	7625.86
738.245	7526.14
738.409	7509.52
738.574	7419.29
738.738	7495.27
738.903	7597.37
739.067	7295.81
739.231	7397.92
739.396	7656.73
739.56	7545.13
739.724	7557
739.888	7526.14
740.052	7661.48
740.217	7424.04
740.381	7388.42
740.545	7443.03
740.709	7357.55
740.873	7716.09
741.037	7352.8
741.201	7288.69
741.365	7326.68
741.528	7521.39
741.692	7428.78
741.856	7478.65
742.02	7355.18
742.184	7300.56
742.347	7454.9
742.511	7374.17
742.675	7274.44
742.838	7447.78
743.002	7452.53
743.166	7452.53
743.329	7305.31
743.493	7507.14
743.656	7295.81
743.82	7440.66
743.983	7478.65
744.146	7405.04
744.31	7262.57
744.473	7602.12
744.636	7573.63
744.8	7602.12
744.963	7492.89
745.126	7374.17
745.289	7314.81
745.452	7452.53
745.615	7488.15
745.778	7367.05
745.941	7416.91
746.104	7447.78
746.267	7117.73
746.43	7238.83
746.593	7324.31
746.756	7264.95
746.919	7131.98
747.082	7364.67
747.245	7288.69
747.407	7412.16
747.57	7324.31
747.733	7350.43
747.895	7466.78
748.058	7438.28
748.221	7402.67
748.383	7136.73
748.546	7400.29
748.708	7357.55
748.871	7485.77
749.033	7340.93
749.196	7307.69
749.358	7205.59
749.52	7364.67
749.683	7376.55
749.845	7476.27
750.007	7443.03
750.169	7191.34
750.332	7675.73
750.494	7186.59
750.656	7219.83
750.818	7198.46
750.98	7181.84
751.142	7352.8
751.304	7253.07
751.466	7172.34
751.628	7383.67
751.79	7160.47
751.952	7279.19
752.114	7257.82
752.275	7421.66
752.437	7196.09
752.599	7181.84
752.761	7253.07
752.922	7226.96
753.084	7226.96
753.246	7262.57
753.407	7129.6
753.569	7329.06
753.73	7267.32
753.892	7181.84
754.053	7181.84
754.215	7177.09
754.376	7326.68
754.537	6920.65
754.699	7243.58
754.86	7345.68
755.021	7188.96
755.183	7174.72
755.344	7357.55
755.505	7288.69
755.666	7091.61
755.827	7226.96
755.988	7241.2
756.149	7179.47
756.31	7219.83
756.471	7281.57
756.632	7371.8
756.793	7210.33
756.954	7167.59
757.115	7117.73
757.276	7013.25
757.437	7044.12
757.598	7198.46
757.758	7122.48
757.919	7219.83
758.08	7502.39
758.24	7077.36
758.401	7165.22
758.561	7248.33
758.722	6975.26
758.883	6956.27
759.043	7117.73
759.204	7153.35
759.364	7143.85
759.524	6906.4
759.685	7110.61
759.845	6963.39
760.005	7046.5
760.166	6961.02
760.326	6987.14
760.486	6887.41
760.646	7122.48
760.806	6984.76
760.966	6989.51
761.127	6873.16
761.287	7148.6
761.447	6944.39
761.607	7018
761.767	6977.64
761.926	7046.5
762.086	7029.88
762.246	7169.97
762.406	7039.37
762.566	7037
762.726	6939.65
762.885	7020.38
763.045	6742.57
763.205	7039.37
763.364	7013.25
763.524	7079.74
763.683	6842.29
